frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.3896484375), np.float64(1003.1473999023438))","(np.float64(879.8320922851562), np.float64(948.5259399414062))","(np.float64(946.3279418945312), np.float64(1017.2786254882812))","(np.float64(875.75439453125), np.float64(972.90966796875))","(np.float64(932.4749145507812), np.float64(1033.3311767578125))","(np.float64(877.448486328125), np.float64(1000.6526489257812))","(np.float64(916.1527099609375), np.float64(1049.114990234375))","(np.float64(885.8033447265625), np.float64(1030.6204833984375))","(np.float64(888.17041015625), np.float64(1075.023681640625))"
1,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.3411254882812), np.float64(1003.1593017578125))","(np.float64(879.8479614257812), np.float64(948.5112915039062))","(np.float64(946.2783813476562), np.float64(1017.2868041992188))","(np.float64(875.76708984375), np.float64(972.9107666015625))","(np.float64(932.4285278320312), np.float64(1033.34326171875))","(np.float64(877.4730224609375), np.float64(1000.6515502929688))","(np.float64(916.103759765625), np.float64(1049.1212158203125))","(np.float64(885.8248901367188), np.float64(1030.6180419921875))","(np.float64(888.090087890625), np.float64(1075.0400390625))"
2,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.325439453125), np.float64(1003.2127685546875))","(np.float64(879.8363037109375), np.float64(948.504638671875))","(np.float64(946.2549438476562), np.float64(1017.3369750976562))","(np.float64(875.7613525390625), np.float64(972.9015502929688))","(np.float64(932.4075927734375), np.float64(1033.389892578125))","(np.float64(877.4570922851562), np.float64(1000.6428833007812))","(np.float64(916.0835571289062), np.float64(1049.1650390625))","(np.float64(885.8099365234375), np.float64(1030.611083984375))","(np.float64(888.0372314453125), np.float64(1075.08349609375))"
3,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.37255859375), np.float64(1003.187255859375))","(np.float64(879.8690185546875), np.float64(948.4381103515625))","(np.float64(946.3040161132812), np.float64(1017.2984008789062))","(np.float64(875.7935791015625), np.float64(972.8290405273438))","(np.float64(932.4602661132812), np.float64(1033.343017578125))","(np.float64(877.4947509765625), np.float64(1000.5680541992188))","(np.float64(916.1310424804688), np.float64(1049.1290283203125))","(np.float64(885.8372802734375), np.float64(1030.555419921875))","(np.float64(888.1043701171875), np.float64(1075.0220947265625))"
4,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.37646484375), np.float64(1003.2005615234375))","(np.float64(879.861328125), np.float64(948.405517578125))","(np.float64(946.2951049804688), np.float64(1017.3064575195312))","(np.float64(875.7902221679688), np.float64(972.7925415039062))","(np.float64(932.4411010742188), np.float64(1033.3564453125))","(np.float64(877.4874267578125), np.float64(1000.5321655273438))","(np.float64(916.1205444335938), np.float64(1049.1309814453125))","(np.float64(885.8237915039062), np.float64(1030.5299072265625))","(np.float64(888.1254272460938), np.float64(1075.052734375))"
5,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.3306274414062), np.float64(1003.2439575195312))","(np.float64(879.8849487304688), np.float64(948.3829345703125))","(np.float64(946.2659912109375), np.float64(1017.3394165039062))","(np.float64(875.8057861328125), np.float64(972.7706298828125))","(np.float64(932.38916015625), np.float64(1033.363037109375))","(np.float64(877.5119018554688), np.float64(1000.509033203125))","(np.float64(916.0711059570312), np.float64(1049.1324462890625))","(np.float64(885.8441162109375), np.float64(1030.487548828125))","(np.float64(888.0464477539062), np.float64(1075.054443359375))"
6,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.295166015625), np.float64(1003.2615356445312))","(np.float64(879.8902587890625), np.float64(948.3555908203125))","(np.float64(946.2376708984375), np.float64(1017.3607177734375))","(np.float64(875.8114013671875), np.float64(972.7509765625))","(np.float64(932.35986328125), np.float64(1033.38916015625))","(np.float64(877.5192260742188), np.float64(1000.4866333007812))","(np.float64(916.023681640625), np.float64(1049.157958984375))","(np.float64(885.8497924804688), np.float64(1030.4564208984375))","(np.float64(887.9443969726562), np.float64(1075.0252685546875))"
7,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.2774658203125), np.float64(1003.2713623046875))","(np.float64(879.9017333984375), np.float64(948.3416748046875))","(np.float64(946.2335205078125), np.float64(1017.361572265625))","(np.float64(875.8154907226562), np.float64(972.7427368164062))","(np.float64(932.346435546875), np.float64(1033.37939453125))","(np.float64(877.529541015625), np.float64(1000.478759765625))","(np.float64(916.0103759765625), np.float64(1049.146728515625))","(np.float64(885.857666015625), np.float64(1030.4285888671875))","(np.float64(887.9506225585938), np.float64(1075.0262451171875))"
8,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.2283325195312), np.float64(1003.3197631835938))","(np.float64(879.953369140625), np.float64(946.8154296875))","(np.float64(946.1932373046875), np.float64(1017.4091796875))","(np.float64(875.8010864257812), np.float64(972.7227783203125))","(np.float64(932.298095703125), np.float64(1033.4151611328125))","(np.float64(877.5119018554688), np.float64(1000.4656982421875))","(np.float64(915.9580688476562), np.float64(1049.181884765625))","(np.float64(885.841796875), np.float64(1030.405517578125))","(np.float64(887.92041015625), np.float64(1075.060791015625))"
9,2,labels_v001_140_09_07_21_ Cage 3_ 5_Virgin_sub0_276_289_succesful_analysis,"(np.float64(889.6202392578125), np.float64(939.1082153320312))","(np.float64(952.1966552734375), np.float64(1003.3652954101562))","(np.float64(879.8950805664062), np.float64(948.34326171875))","(np.float64(946.1654663085938), np.float64(1017.4613647460938))","(np.float64(875.80078125), np.float64(972.7224731445312))","(np.float64(932.262939453125), np.float64(1033.462646484375))","(np.float64(877.5181274414062), np.float64(1000.4640502929688))","(np.float64(915.9205932617188), np.float64(1049.21875))","(np.float64(885.8396606445312), np.float64(1030.4122314453125))","(np.float64(887.8864135742188), np.float64(1075.10693359375))"
