frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1020.4522094726562), np.float64(979.6730346679688))","(np.float64(1112.6859130859375), np.float64(1010.3214721679688))","(np.float64(1012.275146484375), np.float64(991.6680908203125))","(np.float64(1118.74755859375), np.float64(1024.337158203125))","(np.float64(1008.1605834960938), np.float64(1012.01708984375))","(np.float64(1124.8250732421875), np.float64(1046.03857421875))","(np.float64(1012.3341064453125), np.float64(1039.687744140625))","(np.float64(1132.6802978515625), np.float64(1066.6185302734375))","(np.float64(1022.440673828125), np.float64(1072.07763671875))","(np.float64(1143.051513671875), np.float64(1100.14892578125))"
1,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1021.3574829101562), np.float64(976.33642578125))","(np.float64(1116.28955078125), np.float64(994.065185546875))","(np.float64(1013.2120361328125), np.float64(988.331787109375))","(np.float64(1124.17236328125), np.float64(1006.3981323242188))","(np.float64(1009.1104125976562), np.float64(1008.7105102539062))","(np.float64(1133.99658203125), np.float64(1026.201904296875))","(np.float64(1013.2434692382812), np.float64(1036.3197021484375))","(np.float64(1144.1234130859375), np.float64(1048.162841796875))","(np.float64(1023.4248657226562), np.float64(1068.5364990234375))","(np.float64(1162.359130859375), np.float64(1076.5))"
2,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1011.60009765625), np.float64(968.6165771484375))","(np.float64(1094.0523681640625), np.float64(982.9085693359375))","(np.float64(1003.4847412109375), np.float64(980.6663818359375))","(np.float64(1100.3736572265625), np.float64(997.0639038085938))","(np.float64(999.4495239257812), np.float64(1001.044677734375))","(np.float64(1108.3619384765625), np.float64(1015.1339111328125))","(np.float64(1003.5113525390625), np.float64(1028.627197265625))","(np.float64(1120.05224609375), np.float64(1036.7607421875))","(np.float64(1011.7913818359375), np.float64(1058.8729248046875))","(np.float64(1137.89794921875), np.float64(1069.0076904296875))"
3,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1005.7613525390625), np.float64(969.2522583007812))","(np.float64(1087.6300048828125), np.float64(985.439697265625))","(np.float64(997.6477661132812), np.float64(981.5178833007812))","(np.float64(1095.5234375), np.float64(999.587158203125))","(np.float64(991.940185546875), np.float64(1001.6875))","(np.float64(1103.617431640625), np.float64(1019.1054077148438))","(np.float64(995.6416015625), np.float64(1029.2176513671875))","(np.float64(1113.3707275390625), np.float64(1041.0986328125))","(np.float64(1003.9985961914062), np.float64(1061.39599609375))","(np.float64(1133.201904296875), np.float64(1075.3079833984375))"
4,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1012.2531127929688), np.float64(975.9926147460938))","(np.float64(1095.406982421875), np.float64(992.2175903320312))","(np.float64(1004.1361694335938), np.float64(988.0338745117188))","(np.float64(1103.0924072265625), np.float64(1006.202392578125))","(np.float64(1000.0261840820312), np.float64(1008.4153442382812))","(np.float64(1111.2962646484375), np.float64(1024.4661865234375))","(np.float64(1004.0382690429688), np.float64(1035.9365234375))","(np.float64(1121.2398681640625), np.float64(1048.072265625))","(np.float64(1012.2421875), np.float64(1068.1190185546875))","(np.float64(1141.157470703125), np.float64(1080.4488525390625))"
5,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1017.263671875), np.float64(980.8773803710938))","(np.float64(1100.4071044921875), np.float64(997.0113525390625))","(np.float64(1009.13330078125), np.float64(991.2457885742188))","(np.float64(1106.5299072265625), np.float64(1011.0906982421875))","(np.float64(1005.0081176757812), np.float64(1013.24853515625))","(np.float64(1114.466064453125), np.float64(1030.7843017578125))","(np.float64(1009.1029052734375), np.float64(1040.8839111328125))","(np.float64(1124.371337890625), np.float64(1052.722412109375))","(np.float64(1019.0564575195312), np.float64(1073.1025390625))","(np.float64(1142.27294921875), np.float64(1087.0885009765625))"
6,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1009.7698974609375), np.float64(973.0303344726562))","(np.float64(1091.548583984375), np.float64(991.9805908203125))","(np.float64(1000.1515502929688), np.float64(984.94384765625))","(np.float64(1097.6119384765625), np.float64(1006.040283203125))","(np.float64(996.0032958984375), np.float64(1005.4254760742188))","(np.float64(1103.9267578125), np.float64(1024.471923828125))","(np.float64(999.853759765625), np.float64(1032.9630126953125))","(np.float64(1113.6109619140625), np.float64(1048.1153564453125))","(np.float64(1009.95361328125), np.float64(1064.9598388671875))","(np.float64(1131.59716796875), np.float64(1082.0693359375))"
7,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1008.739013671875), np.float64(969.2933349609375))","(np.float64(1091.8785400390625), np.float64(985.1217651367188))","(np.float64(1002.2186279296875), np.float64(981.5366821289062))","(np.float64(1098.112060546875), np.float64(999.191162109375))","(np.float64(996.6024169921875), np.float64(1003.2250366210938))","(np.float64(1106.1260986328125), np.float64(1018.8224487304688))","(np.float64(1000.3878173828125), np.float64(1029.3043212890625))","(np.float64(1116.018310546875), np.float64(1040.7218017578125))","(np.float64(1010.4578857421875), np.float64(1061.342529296875))","(np.float64(1133.957275390625), np.float64(1075.164794921875))"
8,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1016.419189453125), np.float64(973.0438232421875))","(np.float64(1098.0347900390625), np.float64(985.7667846679688))","(np.float64(1008.4119262695312), np.float64(985.238525390625))","(np.float64(1105.9166259765625), np.float64(999.6752319335938))","(np.float64(1004.3275146484375), np.float64(1006.9181518554688))","(np.float64(1115.8642578125), np.float64(1017.8998413085938))","(np.float64(1008.4194946289062), np.float64(1032.947509765625))","(np.float64(1127.816650390625), np.float64(1039.78369140625))","(np.float64(1018.4412841796875), np.float64(1065.119140625))","(np.float64(1147.7509765625), np.float64(1071.93603515625))"
9,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1013.7613525390625), np.float64(980.0936279296875))","(np.float64(1096.0718994140625), np.float64(1002.61669921875))","(np.float64(1005.5144653320312), np.float64(990.3530883789062))","(np.float64(1101.7552490234375), np.float64(1016.7899169921875))","(np.float64(1001.244384765625), np.float64(1012.494140625))","(np.float64(1106.1536865234375), np.float64(1038.349853515625))","(np.float64(1005.4612426757812), np.float64(1040.1351318359375))","(np.float64(1115.8023681640625), np.float64(1060.381591796875))","(np.float64(1015.6278686523438), np.float64(1072.13232421875))","(np.float64(1127.8328857421875), np.float64(1094.50927734375))"
10,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1007.6259765625), np.float64(980.2581176757812))","(np.float64(1089.8583984375), np.float64(1010.6947631835938))","(np.float64(999.3754272460938), np.float64(990.4888916015625))","(np.float64(1093.965087890625), np.float64(1024.9268798828125))","(np.float64(993.523193359375), np.float64(1012.536865234375))","(np.float64(1097.9190673828125), np.float64(1045.1229248046875))","(np.float64(997.3006591796875), np.float64(1040.2889404296875))","(np.float64(1103.9156494140625), np.float64(1068.7559814453125))","(np.float64(1009.1942138671875), np.float64(1072.41259765625))","(np.float64(1114.072265625), np.float64(1102.956298828125))"
11,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1005.2766723632812), np.float64(976.4337768554688))","(np.float64(1079.5689697265625), np.float64(1023.8714599609375))","(np.float64(995.6015625), np.float64(986.8009033203125))","(np.float64(1083.2900390625), np.float64(1036.3037109375))","(np.float64(991.1343383789062), np.float64(1008.6383056640625))","(np.float64(1083.457763671875), np.float64(1058.197265625))","(np.float64(993.3214111328125), np.float64(1036.39599609375))","(np.float64(1085.1846923828125), np.float64(1083.95068359375))","(np.float64(1003.2030029296875), np.float64(1068.5928955078125))","(np.float64(1091.46630859375), np.float64(1118.0244140625))"
12,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1013.7269897460938), np.float64(973.3162231445312))","(np.float64(1095.0865478515625), np.float64(1003.9091186523438))","(np.float64(1005.700439453125), np.float64(985.4569702148438))","(np.float64(1100.9783935546875), np.float64(1019.61328125))","(np.float64(1001.6431274414062), np.float64(1007.1844482421875))","(np.float64(1105.3587646484375), np.float64(1039.6405029296875))","(np.float64(1007.4489135742188), np.float64(1033.2396240234375))","(np.float64(1113.0980224609375), np.float64(1062.1856689453125))","(np.float64(1017.5784912109375), np.float64(1065.1663818359375))","(np.float64(1127.0181884765625), np.float64(1095.543701171875))"
13,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1016.3531494140625), np.float64(975.4119873046875))","(np.float64(1096.811279296875), np.float64(1002.3870849609375))","(np.float64(1006.6701049804688), np.float64(987.3369750976562))","(np.float64(1102.79833984375), np.float64(1016.5415649414062))","(np.float64(1002.6160888671875), np.float64(1007.8513793945312))","(np.float64(1108.827392578125), np.float64(1036.4549560546875))","(np.float64(1008.3809814453125), np.float64(1035.3770751953125))","(np.float64(1116.923095703125), np.float64(1060.1939697265625))","(np.float64(1020.2813720703125), np.float64(1065.68017578125))","(np.float64(1131.082275390625), np.float64(1092.5277099609375))"
14,1,labels_v001_160_09_13_21_ Cage Yesh_ 2_Mated_sub0_74_78_analysis,"(np.float64(1007.5621948242188), np.float64(976.6229248046875))","(np.float64(1087.826416015625), np.float64(1007.0321044921875))","(np.float64(999.380126953125), np.float64(988.4774169921875))","(np.float64(1093.809326171875), np.float64(1021.2073364257812))","(np.float64(993.6546020507812), np.float64(1008.9427490234375))","(np.float64(1098.165771484375), np.float64(1041.3048095703125))","(np.float64(997.4246215820312), np.float64(1036.5980224609375))","(np.float64(1105.8978271484375), np.float64(1065.0235595703125))","(np.float64(1009.5896606445312), np.float64(1068.5450439453125))","(np.float64(1120.23779296875), np.float64(1099.1619873046875))"
