frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1027.56591796875, 944.5437622070312)","(1067.621826171875, 983.0455322265625)","(1015.3982543945312, 956.6766967773438)","(1064.1790771484375, 997.129150390625)","(1007.3211059570312, 978.8399658203125)","(1057.726806640625, 1016.9595947265625)","(1007.7045288085938, 1004.5108032226562)","(1047.8294677734375, 1036.8084716796875)","(1017.3157348632812, 1038.4224853515625)","(1035.9112548828125, 1066.9473876953125)"
1,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1027.988525390625, 944.8466186523438)","(1067.874755859375, 983.0643310546875)","(1015.8494873046875, 956.9869384765625)","(1064.373779296875, 997.14453125)","(1007.9187622070312, 979.2156372070312)","(1057.92724609375, 1016.98681640625)","(1011.6275634765625, 1004.85791015625)","(1047.987060546875, 1036.80908203125)","(1016.1212768554688, 1038.8924560546875)","(1036.1522216796875, 1066.949462890625)"
2,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.2342529296875, 944.852783203125)","(1068.1854248046875, 983.151611328125)","(1016.0547485351562, 957.0000610351562)","(1066.159423828125, 997.2537841796875)","(1008.129150390625, 979.236083984375)","(1058.1875, 1017.0861206054688)","(1010.3505859375, 1004.8614501953125)","(1048.228515625, 1036.9163818359375)","(1016.307861328125, 1038.9638671875)","(1036.504638671875, 1067.041015625)"
3,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.29296875, 944.7654418945312)","(1068.192626953125, 983.1541748046875)","(1016.11181640625, 956.8673095703125)","(1066.1650390625, 997.265625)","(1008.1551513671875, 979.146240234375)","(1058.1837158203125, 1017.1019287109375)","(1010.3657836914062, 1004.7910766601562)","(1048.2275390625, 1036.9344482421875)","(1016.3110961914062, 1038.9146728515625)","(1036.5048828125, 1067.0538330078125)"
4,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.267333984375, 944.8272094726562)","(1068.2183837890625, 983.1592407226562)","(1016.0946044921875, 956.9703979492188)","(1066.18896484375, 997.2854614257812)","(1008.2113037109375, 980.6881713867188)","(1058.1932373046875, 1017.1212158203125)","(1010.44970703125, 1004.8511962890625)","(1048.2415771484375, 1036.954833984375)","(1016.3646850585938, 1038.974609375)","(1036.516357421875, 1067.0667724609375)"
5,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.4554443359375, 944.7443237304688)","(1068.4029541015625, 983.068115234375)","(1016.2772827148438, 956.8059692382812)","(1066.3759765625, 997.1693115234375)","(1008.3305053710938, 979.0961303710938)","(1058.3798828125, 1017.0447998046875)","(1012.0194091796875, 1004.79443359375)","(1048.4188232421875, 1036.8719482421875)","(1016.5245971679688, 1038.88720703125)","(1036.6708984375, 1067.020263671875)"
6,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.4539794921875, 944.4297485351562)","(1068.511474609375, 983.0046997070312)","(1016.3416748046875, 956.5115966796875)","(1066.4676513671875, 997.1182861328125)","(1008.3973388671875, 978.7667846679688)","(1058.47314453125, 1016.9719848632812)","(1010.5986328125, 1004.510986328125)","(1048.5203857421875, 1036.80712890625)","(1016.559814453125, 1038.6461181640625)","(1036.8533935546875, 1066.9068603515625)"
7,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.4661865234375, 944.4524536132812)","(1068.637451171875, 983.1234741210938)","(1016.3284912109375, 956.5859985351562)","(1066.59423828125, 997.2380981445312)","(1008.3760375976562, 978.7648315429688)","(1058.616455078125, 1017.102783203125)","(1010.5498657226562, 1004.4696655273438)","(1048.646240234375, 1036.9346923828125)","(1016.5521240234375, 1038.6341552734375)","(1037.002197265625, 1067.0546875)"
8,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.529052734375, 944.4957275390625)","(1068.8121337890625, 983.1018676757812)","(1016.3968505859375, 956.605712890625)","(1066.77001953125, 997.223876953125)","(1008.4151611328125, 978.8576049804688)","(1058.8006591796875, 1017.0983276367188)","(1010.5835571289062, 1004.5350952148438)","(1048.8197021484375, 1036.938232421875)","(1018.188720703125, 1038.5897216796875)","(1037.1741943359375, 1067.06201171875)"
9,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.4681396484375, 944.5450439453125)","(1068.7442626953125, 983.1055908203125)","(1016.3399047851562, 956.655517578125)","(1066.6842041015625, 997.23046875)","(1008.358154296875, 978.9210205078125)","(1058.7110595703125, 1017.0912475585938)","(1010.550048828125, 1004.6017456054688)","(1048.7200927734375, 1036.9373779296875)","(1018.1574096679688, 1038.65625)","(1037.0789794921875, 1067.077392578125)"
10,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.3585205078125, 944.611328125)","(1068.524658203125, 983.1456298828125)","(1016.2376098632812, 956.728271484375)","(1065.005859375, 997.2470703125)","(1008.23583984375, 979.0194702148438)","(1058.6185302734375, 1017.1346435546875)","(1010.4486083984375, 1004.6990356445312)","(1048.6287841796875, 1036.9742431640625)","(1018.058837890625, 1038.7645263671875)","(1036.97412109375, 1067.1290283203125)"
11,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.116943359375, 944.7355346679688)","(1068.1456298828125, 983.1629028320312)","(1015.9838256835938, 956.832763671875)","(1066.1700439453125, 997.2975463867188)","(1008.0519409179688, 979.05517578125)","(1058.2021484375, 1017.1558837890625)","(1011.7510986328125, 1004.7327880859375)","(1048.206787109375, 1036.9947509765625)","(1016.2518310546875, 1038.9053955078125)","(1036.4661865234375, 1067.1527099609375)"
12,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.073974609375, 944.6331787109375)","(1068.0198974609375, 983.2141723632812)","(1015.9155883789062, 956.7150268554688)","(1064.4976806640625, 997.2994995117188)","(1007.9501342773438, 978.9312744140625)","(1058.0421142578125, 1017.1622314453125)","(1011.65380859375, 1004.605224609375)","(1048.1099853515625, 1037.0057373046875)","(1016.071044921875, 1038.8170166015625)","(1036.3924560546875, 1067.159912109375)"
13,0,labels_v001_198_09_14_21_ Cage Tsom_ 4_Virgin_sub2_499_513_analysis,"(1028.11181640625, 944.6574096679688)","(1068.08740234375, 983.2083129882812)","(1015.938232421875, 956.7573852539062)","(1064.5728759765625, 997.2935791015625)","(1007.9801025390625, 978.9627075195312)","(1058.12646484375, 1017.1519165039062)","(1010.20068359375, 1004.6505126953125)","(1048.1663818359375, 1036.9891357421875)","(1016.062744140625, 1038.895751953125)","(1036.4327392578125, 1067.145751953125)"
